<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;60;240321;200000;296.71;296.75;295.67;295.99;1137310
SBER;60;240321;210000;295.97;296.1;295.31;295.35;607440
SBER;60;240321;220000;295.33;295.9;295.14;295.84;424360
SBER;60;240321;230000;295.83;295.83;295.61;295.62;204140
SBER;60;240322;100000;295.77;296.6;295.01;296.04;3805000
SBER;60;240322;110000;296.04;296.06;295.26;295.44;2313730
SBER;60;240322;120000;295.44;296.03;295.39;295.85;1469340
SBER;60;240322;130000;295.85;296.79;294.66;296.36;5563040
SBER;60;240322;140000;296.35;296.49;295.74;296.14;2155330
SBER;60;240322;150000;296.15;296.4;295.72;296.2;2268890
SBER;60;240322;160000;296.2;296.26;295.79;295.87;1804160
SBER;60;240322;170000;295.91;295.98;294.5;295.14;3639720
SBER;60;240322;180000;295.12;295.44;294.79;295.44;1134940
SBER;60;240322;190000;295.26;295.32;294.78;295.07;583570
SBER;60;240322;200000;295.07;295.1;292.5;293.03;5041360
SBER;60;240322;210000;293.01;294.5;291.05;292.72;11052780
SBER;60;240322;220000;292.72;293.31;292;292.48;5216040
SBER;60;240322;230000;292.47;293.03;292.01;292.99;2918460
SBER;60;240325;100000;294;294.93;293.23;293.71;5353830
SBER;60;240325;110000;293.72;293.98;293.01;293.21;2550120
SBER;60;240325;120000;293.21;293.21;292.13;292.5;3604330
SBER;60;240325;130000;292.49;293.57;292.2;293.12;2380190
SBER;60;240325;140000;293.12;293.5;293.01;293.38;982450
SBER;60;240325;150000;293.39;293.49;292.6;293.39;1509270
SBER;60;240325;160000;293.39;294.28;293.25;294.14;3121610
SBER;60;240325;170000;294.13;294.77;293.83;294.74;2070450
SBER;60;240325;180000;294.74;294.79;294.16;294.3;1336880
SBER;60;240325;190000;294.1;294.47;293.6;294.2;837630
SBER;60;240325;200000;294.21;294.21;293.64;293.82;395470
SBER;60;240325;210000;293.81;294.2;293.73;294.1;502310
SBER;60;240325;220000;294.12;294.12;293.77;293.95;432190
SBER;60;240325;230000;293.95;293.95;293.65;293.9;373180
SBER;60;240326;100000;294.44;295.82;293.9;295.1;3986340
SBER;60;240326;110000;295.1;295.4;294.51;295.19;1458880
SBER;60;240326;120000;295.18;295.19;294.86;294.87;592430
SBER;60;240326;130000;294.87;295.14;293.6;293.99;2030240
SBER;60;240326;140000;293.99;294.27;293.79;293.8;1513470
SBER;60;240326;150000;293.8;293.99;293.04;293.59;2063840
SBER;60;240326;160000;293.57;293.98;293.27;293.33;743810
SBER;60;240326;170000;293.33;293.73;293.09;293.55;1045750
SBER;60;240326;180000;293.55;293.84;293.15;293.84;1187390
SBER;60;240326;190000;293.9;294.45;293.57;294.04;791840
SBER;60;240326;200000;294.04;294.18;293.9;294.03;254910
SBER;60;240326;210000;294.03;294.06;293.87;294.05;150930
SBER;60;240326;220000;294.05;294.05;293.95;294.02;190620
SBER;60;240326;230000;294;294.2;293.93;294.11;257970
SBER;60;240327;100000;294.45;295.07;294.14;294.71;2762660
SBER;60;240327;110000;294.71;294.95;294.11;294.14;1107300
SBER;60;240327;120000;294.14;294.15;293.7;294.09;1685140
SBER;60;240327;130000;294.08;294.09;293.7;293.7;1043720
SBER;60;240327;140000;293.74;294.26;293.47;293.91;1040090
SBER;60;240327;150000;293.91;294.14;293.65;294.12;565820
SBER;60;240327;160000;294.11;294.4;293.82;294.29;958410
SBER;60;240327;170000;294.28;294.76;294.23;294.47;1817040
SBER;60;240327;180000;294.46;294.93;294.46;294.92;1269640
SBER;60;240327;190000;294.63;294.92;294.5;294.78;751000
SBER;60;240327;200000;294.77;294.87;294.5;294.65;425430
SBER;60;240327;210000;294.65;294.75;294.56;294.71;256290
SBER;60;240327;220000;294.71;294.94;294.67;294.9;317740
SBER;60;240327;230000;294.89;295.11;294.89;295.1;531440
SBER;60;240328;100000;295.51;298.21;295.51;297.5;10019240
SBER;60;240328;110000;297.51;298.06;296.91;297.94;3082750
SBER;60;240328;120000;297.94;299.3;297.71;298.39;6536590
SBER;60;240328;130000;298.39;298.4;297.25;297.9;2853320
SBER;60;240328;140000;297.94;298.5;297.62;298.16;1279850
SBER;60;240328;150000;298.2;298.8;297.91;297.92;1511920
SBER;60;240328;160000;297.94;298.99;297.91;298.75;2165590
SBER;60;240328;170000;298.75;298.98;298.4;298.58;1583260
SBER;60;240328;180000;298.58;298.79;298.21;298.69;1495980
SBER;60;240328;190000;298.69;299.2;298.67;298.95;1023130
SBER;60;240328;200000;298.96;299.22;298.86;298.99;813510
SBER;60;240328;210000;299;299.05;298.7;298.7;402740
SBER;60;240328;220000;298.7;299.02;298.59;298.92;430170
SBER;60;240328;230000;298.91;299;298.86;299;419390
SBER;60;240329;100000;299.37;299.5;298;298.56;4517880
SBER;60;240329;110000;298.56;298.75;298.37;298.66;1078670
SBER;60;240329;120000;298.66;298.95;298.42;298.7;1231980
SBER;60;240329;130000;298.7;299.15;298.68;298.99;1729660
SBER;60;240329;140000;298.99;299;298.25;298.45;1966390
SBER;60;240329;150000;298.45;298.5;298.14;298.38;1383920
SBER;60;240329;160000;298.38;299;298.38;298.7;1246660
SBER;60;240329;170000;298.7;298.96;298.63;298.96;914270
SBER;60;240329;180000;298.95;298.97;298.4;298.9;1074440
SBER;60;240329;190000;298.89;299.17;298.51;298.87;622470
SBER;60;240329;200000;298.87;298.9;298.68;298.8;369980
SBER;60;240329;210000;298.81;298.95;298.75;298.88;485160
SBER;60;240329;220000;298.87;298.91;298.8;298.88;368950
SBER;60;240329;230000;298.88;298.94;298.66;298.72;653760
SBER;60;240401;100000;299.99;301.44;299.5;300.84;10379440
SBER;60;240401;110000;300.84;301.1;300.6;300.86;1955510
SBER;60;240401;120000;300.86;301.65;300.81;301.14;3089900
SBER;60;240401;130000;301.13;301.13;300.08;300.12;2598540
SBER;60;240401;140000;300.12;300.38;300;300.05;1949730
SBER;60;240401;150000;300.05;300.59;300;300.55;1276790
SBER;60;240401;160000;300.55;300.55;299.7;300.37;1606000
SBER;60;240401;170000;300.38;300.39;299.53;300.17;1940400
SBER;60;240401;180000;300.17;300.23;299.55;299.76;1202910
SBER;60;240401;190000;299.62;300.1;299.59;300.02;633870
SBER;60;240401;200000;300.02;300.32;300;300.23;545780
SBER;60;240401;210000;300.23;300.24;299.99;300.06;221020
SBER;60;240401;220000;300.04;300.29;299.99;300.26;430870
SBER;60;240401;230000;300.26;300.5;300.02;300.43;547530
SBER;60;240402;100000;300.42;300.6;299.17;299.73;4988920
SBER;60;240402;110000;299.7;299.9;298.95;299.46;2219590
SBER;60;240402;120000;299.44;299.84;299.25;299.8;980910
SBER;60;240402;130000;299.8;299.9;299.3;299.9;1485610
SBER;60;240402;140000;299.9;300.51;299.78;300.42;1886500
SBER;60;240402;150000;300.43;300.66;300.4;300.66;1079350
SBER;60;240402;160000;300.66;300.99;300.55;300.62;1991100
SBER;60;240402;170000;300.63;300.98;300.6;300.71;1482020
SBER;60;240402;180000;300.71;300.9;300.55;300.55;891940
SBER;60;240402;190000;300.9;300.9;299.8;300.19;1563690
SBER;60;240402;200000;300.16;300.26;299.8;300.15;518620
SBER;60;240402;210000;300.14;300.38;300.03;300.37;256010
SBER;60;240402;220000;300.36;300.42;300.24;300.35;291550
SBER;60;240402;230000;300.35;300.42;300.2;300.38;264980
SBER;60;240403;100000;300.39;301.94;300.17;301.84;4211290
SBER;60;240403;110000;301.83;302.7;301.6;302.17;5462310
SBER;60;240403;120000;302.17;302.6;302.16;302.39;1992270
SBER;60;240403;130000;302.39;302.44;302.26;302.44;1147650
SBER;60;240403;140000;302.44;303.13;302.42;302.6;4039990
SBER;60;240403;150000;302.6;302.76;302.01;302.7;2635160
SBER;60;240403;160000;302.7;305;302.62;304.98;9403070
SBER;60;240403;170000;304.95;307.13;304.8;306.83;18645100
SBER;60;240403;180000;306.84;306.89;306.01;306.2;4319620
SBER;60;240403;190000;306.2;306.69;305.78;306.31;2014290
SBER;60;240403;200000;306.3;306.4;306.03;306.36;945910
SBER;60;240403;210000;306.36;306.8;306.29;306.65;1526340
SBER;60;240403;220000;306.65;306.84;306.51;306.83;830670
SBER;60;240403;230000;306.84;307;306.62;306.72;1036720
SBER;60;240404;100000;306.8;307.77;305.01;305.62;10471750
SBER;60;240404;110000;305.63;306.32;305.5;306.12;2894920
SBER;60;240404;120000;306.12;306.21;305.41;305.88;2257720
SBER;60;240404;130000;305.87;306.05;305.35;305.37;1589030
SBER;60;240404;140000;305.36;305.49;304.55;305.01;2605100
SBER;60;240404;150000;305;305.29;304.8;304.89;1467420
SBER;60;240404;160000;304.9;305.08;304.55;304.64;1163780
SBER;60;240404;170000;304.64;305.49;304.59;305.35;1342860
SBER;60;240404;180000;305.37;305.94;305.06;305.94;1307190
SBER;60;240404;190000;305.88;305.88;305.5;305.55;748570
SBER;60;240404;200000;305.53;305.6;305.33;305.42;333260
SBER;60;240404;210000;305.42;305.5;305.03;305.03;683590
SBER;60;240404;220000;305.03;305.28;304.36;304.57;1623810
SBER;60;240404;230000;304.56;304.77;304.51;304.61;557010
SBER;60;240405;100000;304.65;305.71;303.7;305.06;4220600
SBER;60;240405;110000;305.01;306.5;304.73;306.19;2987170
SBER;60;240405;120000;306.2;306.31;305.55;305.68;2279890
SBER;60;240405;130000;305.69;306.1;305.5;305.64;1408070
SBER;60;240405;140000;305.65;306;305.4;305.9;1173400
SBER;60;240405;150000;305.93;306.06;305.4;306.06;968120
SBER;60;240405;160000;306.06;306.06;305.66;305.67;829040
SBER;60;240405;170000;305.67;306.18;305.66;306;1787000
SBER;60;240405;180000;305.99;306.1;305.7;305.7;963320
SBER;60;240405;190000;305.7;306.1;305.7;306.1;452090
SBER;60;240405;200000;306.09;306.32;306;306.31;541170
SBER;60;240405;210000;306.31;306.31;305.99;306.07;744690
SBER;60;240405;220000;306.07;306.12;305.94;305.98;407170
SBER;60;240405;230000;305.99;306.1;305.98;306.1;553340
SBER;60;240408;100000;306.5;308.6;306.22;307.79;9244620
SBER;60;240408;110000;307.78;307.79;307.01;307.31;3173850
SBER;60;240408;120000;307.31;308;307;307.81;2337870
SBER;60;240408;130000;307.81;307.81;307.15;307.18;1223750
SBER;60;240408;140000;307.23;307.28;306.55;306.57;1671820
SBER;60;240408;150000;306.56;307.14;306.33;307.01;2437280
SBER;60;240408;160000;307;307.4;306.93;307.35;675330
SBER;60;240408;170000;307.36;307.45;307.06;307.3;693600
SBER;60;240408;180000;307.29;307.38;306.9;306.92;1083390
SBER;60;240408;190000;307.29;307.29;306.94;307.26;449740
SBER;60;240408;200000;307.26;307.3;307.07;307.2;453560
SBER;60;240408;210000;307.21;307.65;307.21;307.49;462240
SBER;60;240408;220000;307.49;307.85;307.36;307.85;535910
SBER;60;240408;230000;307.85;307.9;307.57;307.75;373900
SBER;60;240409;100000;308.1;309.35;307.66;308.83;8046350
SBER;60;240409;110000;308.83;309.08;308.27;308.55;2812760
SBER;60;240409;120000;308.55;308.55;307.7;308.35;3078270
SBER;60;240409;130000;308.36;308.67;308.05;308.2;1331010
SBER;60;240409;140000;308.2;308.29;307.02;307.04;2871380
SBER;60;240409;150000;307.04;307.27;305.51;306.69;6535110
SBER;60;240409;160000;306.64;307.31;306.4;307.12;1807380
SBER;60;240409;170000;307.11;307.45;306.55;307.1;1286940
SBER;60;240409;180000;307.1;307.46;306.52;307.03;2070160
SBER;60;240409;190000;307.03;307.12;306.5;306.73;641500
SBER;60;240409;200000;306.72;306.88;306.52;306.8;367680
SBER;60;240409;210000;306.8;307.24;306.79;307.01;313590
SBER;60;240409;220000;307;307.09;306.9;307.09;235300
SBER;60;240409;230000;307.09;307.09;306.52;306.76;563170
SBER;60;240410;100000;306.76;307.14;304.62;305.24;6297230
SBER;60;240410;110000;305.22;305.8;305.22;305.49;1434380
SBER;60;240410;120000;305.49;306.29;305.48;305.98;1548610
SBER;60;240410;130000;305.98;306.96;305.98;306.81;1814680
SBER;60;240410;140000;306.81;307.1;306.61;306.81;1837400
SBER;60;240410;150000;306.8;307.04;306.5;306.61;1466080
SBER;60;240410;160000;306.61;306.8;306.42;306.69;960550
SBER;60;240410;170000;306.69;306.96;305.66;306.54;2171790
SBER;60;240410;180000;306.51;306.89;306.42;306.89;921710
SBER;60;240410;190000;306.89;306.89;306.21;306.59;549300
SBER;60;240410;200000;306.59;306.76;306.55;306.59;529660
SBER;60;240410;210000;306.59;306.69;306.46;306.57;453490
SBER;60;240410;220000;306.57;306.63;306.34;306.59;383350
SBER;60;240410;230000;306.58;306.6;306.37;306.48;249830
SBER;60;240411;100000;306.64;307.81;306;306.85;4510230
SBER;60;240411;110000;306.84;306.84;306.05;306.2;1689640
SBER;60;240411;120000;306.19;306.28;305.89;306.03;1513590
SBER;60;240411;130000;306.03;306.78;305.95;306.17;1920440
SBER;60;240411;140000;306.22;306.36;305.7;305.75;1224760
SBER;60;240411;150000;305.75;306.54;305.7;306.54;1394070
SBER;60;240411;160000;306.55;307.34;306.39;307.05;1901490
SBER;60;240411;170000;307.06;308;307.04;307.72;3099830
SBER;60;240411;180000;307.71;307.95;306.81;307.33;1810520
SBER;60;240411;190000;307.32;307.32;306.8;307.05;449440
SBER;60;240411;200000;307.05;307.19;306.92;307.13;159660
SBER;60;240411;210000;307.14;307.15;306.64;306.9;404780
SBER;60;240411;220000;306.9;307.13;306.84;306.84;195880
SBER;60;240411;230000;306.84;306.96;306.75;306.95;237430
SBER;60;240412;100000;307.41;307.87;306.52;306.94;2224000
SBER;60;240412;110000;306.94;307.21;306.3;306.53;1602770
SBER;60;240412;120000;306.53;307.35;306.45;306.74;1450380
SBER;60;240412;130000;306.74;307.1;306.55;307.05;935380
SBER;60;240412;140000;307.07;307.32;306.73;307.12;879050
SBER;60;240412;150000;307.12;307.19;306.66;306.8;1089560
SBER;60;240412;160000;306.8;307.2;306.78;307.2;1729350
SBER;60;240412;170000;307.2;307.85;307.16;307.29;2000350
SBER;60;240412;180000;307.29;307.35;306.71;306.8;1402080
SBER;60;240412;190000;306.8;307.1;306.77;307.02;488110
SBER;60;240412;200000;307.02;307.06;306.8;307.03;524110
SBER;60;240412;210000;307.04;307.1;306.89;307.01;635910
SBER;60;240412;220000;307.06;307.07;306.95;306.99;616810
SBER;60;240412;230000;307;307.2;306.99;307.1;423350
SBER;60;240415;100000;307.4;308.39;307.2;307.71;4465570
SBER;60;240415;110000;307.72;308.09;307.62;307.99;1538770
SBER;60;240415;120000;307.98;308.15;307.9;307.99;1336860
SBER;60;240415;130000;308;308;307.6;307.63;1194190
SBER;60;240415;140000;307.63;307.7;307;307.12;2119920
SBER;60;240415;150000;307.08;307.34;306.64;307.29;3240230
SBER;60;240415;160000;307.29;307.59;307;307.12;1159760
SBER;60;240415;170000;307.12;307.5;306.94;307.5;1832290
SBER;60;240415;180000;307.49;308;307.48;308;1606370
SBER;60;240415;190000;307.95;307.95;307.52;307.84;376620
SBER;60;240415;200000;307.85;308;307.32;307.73;794680
SBER;60;240415;210000;307.72;308.05;307.71;307.98;561090
SBER;60;240415;220000;307.98;308;307.78;307.78;271320
SBER;60;240415;230000;307.78;307.99;307.77;307.99;213940
SBER;60;240416;100000;308;308.65;307.54;307.85;3657020
SBER;60;240416;110000;307.86;307.99;307;307.37;2510990
SBER;60;240416;120000;307.4;307.68;307;307.59;1137590
SBER;60;240416;130000;307.6;307.62;307.25;307.45;823160
SBER;60;240416;140000;307.46;307.6;307;307.2;1698700
SBER;60;240416;150000;307.22;307.75;307.15;307.2;1057410
SBER;60;240416;160000;307.2;308.09;307.15;308.09;1460410
SBER;60;240416;170000;308.09;308.41;307.93;308.15;1867270
SBER;60;240416;180000;308.1;308.38;307.97;307.97;995250
SBER;60;240416;190000;308.07;308.3;307.75;307.92;477250
SBER;60;240416;200000;307.92;308.3;307.91;308.14;611050
SBER;60;240416;210000;308.2;308.2;308.03;308.14;206470
SBER;60;240416;220000;308.14;308.26;308.06;308.19;340350
SBER;60;240416;230000;308.19;308.3;308.15;308.29;187790
SBER;60;240417;100000;308.64;309.74;308.51;308.95;5188750
SBER;60;240417;110000;308.94;309.19;308.21;308.3;2140710
SBER;60;240417;120000;308.3;308.56;307.23;307.4;3667960
SBER;60;240417;130000;307.4;307.8;307;307.51;2286400
SBER;60;240417;140000;307.51;307.59;306.5;306.52;3019980
SBER;60;240417;150000;306.52;307.2;305.91;307.1;5330400
SBER;60;240417;160000;307.1;307.22;306.69;306.84;1461040
SBER;60;240417;170000;306.84;306.9;306.41;306.78;1103210
SBER;60;240417;180000;306.77;307.08;306.43;306.43;1731570
SBER;60;240417;190000;306.38;306.89;306.18;306.67;1028910
SBER;60;240417;200000;306.69;306.91;306.61;306.85;269750
SBER;60;240417;210000;306.87;306.95;306.69;306.71;207990
SBER;60;240417;220000;306.71;306.78;306.52;306.6;251190
SBER;60;240417;230000;306.65;306.72;306.51;306.59;382460
SBER;60;240418;100000;306.02;306.69;305.05;306.59;4018010
SBER;60;240418;110000;306.58;307.74;306.39;307.3;2749440
SBER;60;240418;120000;307.3;307.87;307.3;307.72;1363210
SBER;60;240418;130000;307.7;307.75;306.9;306.95;1484920
SBER;60;240418;140000;306.99;307.21;306.8;306.9;970220
SBER;60;240418;150000;306.89;307.41;306.85;307.36;1495180
SBER;60;240418;160000;307.36;307.75;307.35;307.74;3573680
SBER;60;240418;170000;307.74;307.95;307.66;307.9;1026700
SBER;60;240418;180000;307.9;308.26;307.89;308.16;1838720
SBER;60;240418;190000;308.14;308.29;307.9;308.06;406400
SBER;60;240418;200000;308.06;308.27;308;308;744200
SBER;60;240418;210000;308;308;307.75;307.96;227000
SBER;60;240418;220000;307.96;308;307.84;307.96;171500
SBER;60;240418;230000;307.96;308.07;307.84;307.99;227320
SBER;60;240419;100000;308.02;308.38;307.25;307.58;2069490
SBER;60;240419;110000;307.59;307.73;307.45;307.67;864710
SBER;60;240419;120000;307.66;307.67;306.91;307.16;1722690
SBER;60;240419;130000;307.16;307.26;306.81;307.08;1681980
SBER;60;240419;140000;307.05;307.1;306.8;307.01;1168020
SBER;60;240419;150000;307;307.7;306.83;307.57;1592570
SBER;60;240419;160000;307.58;307.69;307.4;307.52;959810
SBER;60;240419;170000;307.55;307.99;307.54;307.99;1340500
SBER;60;240419;180000;307.99;308.09;307.44;307.9;862080
SBER;60;240419;190000;307.9;307.98;307.69;307.74;329340
SBER;60;240419;200000;307.74;307.99;307.69;307.88;456690
SBER;60;240419;210000;307.89;307.92;307.5;307.81;624480
SBER;60;240419;220000;307.81;307.91;307.66;307.75;320900
SBER;60;240419;230000;307.76;307.76;307.37;307.38;569990
SBER;60;240422;100000;307.99;309.2;307.6;307.86;4570040
SBER;60;240422;110000;307.86;308.34;307.85;308.06;1484560
SBER;60;240422;120000;308.06;308.42;307.9;307.91;1520190
SBER;60;240422;130000;307.91;308.08;307.52;307.99;1262950
SBER;60;240422;140000;308;308.05;307.5;307.79;885960
SBER;60;240422;150000;307.79;307.84;307.39;307.39;914540
SBER;60;240422;160000;307.39;307.64;307.38;307.56;877760
SBER;60;240422;170000;307.6;313.9;307.56;312.05;31840000
SBER;60;240422;180000;312.05;313.5;312.05;313.3;9752340
SBER;60;240422;190000;313.4;313.8;312.7;313.04;3895150
SBER;60;240422;200000;313.02;313.74;313;313.6;1948200
SBER;60;240422;210000;313.6;314.78;313.56;314.36;4940560
SBER;60;240422;220000;314.36;314.59;314.08;314.2;2139620
SBER;60;240422;230000;314.2;315;314.13;314.99;2884630
SBER;60;240423;100000;315.3;315.79;313.21;313.9;11426420
SBER;60;240423;110000;313.87;314.24;313.8;314.11;3957150
SBER;60;240423;120000;314.11;315.26;310.12;311.5;31426590
SBER;60;240423;130000;311.5;311.5;309.2;311.31;12226890
SBER;60;240423;140000;311.31;311.32;309.64;309.88;5656350
SBER;60;240423;150000;309.89;310.2;308.55;308.79;6740000
SBER;60;240423;160000;308.75;309.14;308.01;308.71;5649600
SBER;60;240423;170000;308.71;309.49;308.61;309.26;2934080
SBER;60;240423;180000;309.26;309.35;308.3;308.3;2760210
SBER;60;240423;190000;308.3;309.03;308.3;309.03;1138460
SBER;60;240423;200000;309.03;309.07;308.31;308.63;1110750
SBER;60;240423;210000;308.63;308.95;308.59;308.84;684510
SBER;60;240423;220000;308.86;308.86;306.65;306.99;4619010
SBER;60;240423;230000;306.98;307.85;306.26;307.39;2276870
SBER;60;240424;100000;307.52;309.5;306.65;309.2;7835320
SBER;60;240424;110000;309.2;309.79;307.76;308.14;5019660
SBER;60;240424;120000;308.14;308.26;307.51;308.15;2597340
SBER;60;240424;130000;308.2;308.62;307.62;308.05;1589250
SBER;60;240424;140000;308.05;309.57;307.75;309.17;2664910
SBER;60;240424;150000;309.17;309.6;308.02;308.13;1692480
SBER;60;240424;160000;308.14;308.78;308.13;308.61;1278210
SBER;60;240424;170000;308.61;308.69;308;308.17;1306120
SBER;60;240424;180000;308.19;308.27;307.75;307.86;908440
SBER;60;240424;190000;308.28;308.29;307.91;308.1;254530
SBER;60;240424;200000;308.1;308.43;308;308.42;378820
SBER;60;240424;210000;308.42;308.43;307.8;307.9;502240
SBER;60;240424;220000;307.91;308.1;307.75;308;208530
SBER;60;240424;230000;307.99;308.08;307.9;307.94;280120
SBER;60;240425;100000;307.96;308.69;307.5;307.52;3015070
SBER;60;240425;110000;307.52;309.07;307.45;308.79;2867700
SBER;60;240425;120000;308.79;308.86;308.19;308.31;1389500
SBER;60;240425;130000;308.31;308.69;308.23;308.4;1208600
SBER;60;240425;140000;308.42;308.89;308.07;308.1;1082890
SBER;60;240425;150000;308.11;308.4;308.01;308.19;976220
SBER;60;240425;160000;308.2;308.49;307.97;308.01;1945780
SBER;60;240425;170000;308.01;308.59;308;308.5;1256390
SBER;60;240425;180000;308.5;308.67;308.4;308.4;944280
SBER;60;240425;190000;308.4;308.85;308.19;308.44;403630
SBER;60;240425;200000;308.44;308.61;308.23;308.41;261380
SBER;60;240425;210000;308.37;308.54;308.27;308.46;218010
SBER;60;240425;220000;308.47;308.5;308.29;308.46;147170
SBER;60;240425;230000;308.46;308.49;308.39;308.41;218370
SBER;60;240426;100000;308.5;309.5;308;309.48;3187670
SBER;60;240426;110000;309.5;309.9;309.29;309.72;2894580
SBER;60;240426;120000;309.72;309.8;309.2;309.31;1994090
SBER;60;240426;130000;309.33;309.45;308.57;308.84;2044350
SBER;60;240426;140000;308.84;309.15;308.45;308.53;2695350
SBER;60;240426;150000;308.53;309.39;308.52;308.91;2008260
SBER;60;240426;160000;308.91;309.3;308.76;309.22;952440
SBER;60;240426;170000;309.22;309.77;309.22;309.68;1905510
SBER;60;240426;180000;309.69;309.79;309.15;309.15;1475900
SBER;60;240426;190000;309.01;309.8;309.01;309.68;679150
SBER;60;240426;200000;309.7;309.7;309.34;309.38;239110
SBER;60;240426;210000;309.37;309.49;309.34;309.44;173930
SBER;60;240426;220000;309.39;309.49;309.26;309.38;365490
SBER;60;240426;230000;309.39;309.4;308.89;309;510880
SBER;60;240427;100000;309.2;309.5;309;309.43;1738190
SBER;60;240427;110000;309.43;309.99;309.25;309.63;1862560
SBER;60;240427;120000;309.63;309.7;309.31;309.32;1178870
SBER;60;240427;130000;309.33;309.69;309.32;309.68;925970
SBER;60;240427;140000;309.68;309.72;309.37;309.51;512720
SBER;60;240427;150000;309.51;309.52;309;309.19;965070
SBER;60;240427;160000;309.18;309.44;308.76;308.92;1441270
SBER;60;240427;170000;308.92;309.49;308.92;309.3;1191860
SBER;60;240427;180000;309.29;309.47;308.99;309.47;1064980
SBER;60;240427;190000;309.11;309.41;309.01;309.19;387750
SBER;60;240427;200000;309.18;309.2;309;309.08;403540
SBER;60;240427;210000;309.09;309.11;308.98;309.05;423200
SBER;60;240427;220000;309.04;309.17;308.8;308.91;460830
SBER;60;240427;230000;308.92;309;308.7;308.98;533090
SBER;60;240429;100000;309.13;309.6;309.02;309.21;1088080
SBER;60;240429;110000;309.21;309.25;308.11;308.28;1883100
SBER;60;240429;120000;308.28;308.31;307.65;308.31;1674280
SBER;60;240429;130000;308.31;308.45;308.01;308.35;832660
SBER;60;240429;140000;308.35;308.35;308.03;308.26;693230
SBER;60;240429;150000;308.25;308.35;308.03;308.12;575430
SBER;60;240429;160000;308.12;308.29;308.02;308.29;502690
SBER;60;240429;170000;308.29;308.35;308.13;308.28;593660
SBER;60;240429;180000;308.28;308.4;308.27;308.38;593270
SBER;60;240429;190000;308.65;308.67;308.29;308.52;278050
SBER;60;240429;200000;308.52;308.69;308.39;308.53;260750
SBER;60;240429;210000;308.53;308.68;308.32;308.45;227440
SBER;60;240429;220000;308.44;309.11;308.32;308.94;631780
SBER;60;240429;230000;308.94;309;308.74;308.97;170490
SBER;60;240430;100000;309.19;309.49;308.45;308.6;1225120
SBER;60;240430;110000;308.6;308.61;308.03;308.23;1177410
SBER;60;240430;120000;308.23;308.5;308.1;308.44;323200
SBER;60;240430;130000;308.44;308.44;308.2;308.25;318280
SBER;60;240430;140000;308.26;308.37;308.11;308.11;319690
SBER;60;240430;150000;308.11;308.21;308.04;308.14;499610
SBER;60;240430;160000;308.14;308.25;308.07;308.11;337440
SBER;60;240430;170000;308.11;308.59;308.07;308.57;480290
SBER;60;240430;180000;308.57;308.68;308.43;308.43;508320
SBER;60;240430;190000;308.51;308.7;308.42;308.5;180090
SBER;60;240430;200000;308.49;308.56;308.4;308.42;111950
SBER;60;240430;210000;308.4;308.5;308.34;308.34;85240
SBER;60;240430;220000;308.35;308.5;308.32;308.44;157670
SBER;60;240430;230000;308.45;308.5;308.11;308.24;244980
SBER;60;240502;100000;308.71;309.19;308.25;308.39;1780620
SBER;60;240502;110000;308.39;308.49;308.3;308.44;695220
SBER;60;240502;120000;308.43;308.45;308.14;308.14;1320470
SBER;60;240502;130000;308.14;308.46;307.8;308.27;2075100
SBER;60;240502;140000;308.28;308.45;308.17;308.19;796920
SBER;60;240502;150000;308.18;308.23;308.01;308.01;688070
SBER;60;240502;160000;308.01;308.05;307.1;307.92;3578520
SBER;60;240502;170000;307.91;307.92;307.34;307.35;1747980
SBER;60;240502;180000;307.36;307.43;306.8;307.1;2094010
SBER;60;240502;190000;307.1;307.52;307;307.32;452120
SBER;60;240502;200000;307.33;307.63;307.3;307.63;290850
SBER;60;240502;210000;307.63;307.63;307.35;307.41;156590
SBER;60;240502;220000;307.4;307.73;307.33;307.44;363480
SBER;60;240502;230000;307.43;307.43;307.32;307.37;206490
SBER;60;240503;100000;307.16;307.71;306.3;306.35;3514660
SBER;60;240503;110000;306.35;306.71;304.34;304.75;8819090
SBER;60;240503;120000;304.74;305.8;304.6;305.7;2443020
SBER;60;240503;130000;305.71;306.41;305.5;306.2;1867170
SBER;60;240503;140000;306.2;306.78;306.19;306.74;1228370
SBER;60;240503;150000;306.76;307.22;306.76;307.22;2101550
SBER;60;240503;160000;307.22;307.9;307.09;307.72;2681700
SBER;60;240503;170000;307.72;307.98;307.48;307.94;2022620
SBER;60;240503;180000;307.94;307.99;307.39;307.84;1394950
SBER;60;240503;190000;307.84;308.29;307.48;307.5;1055220
SBER;60;240503;200000;307.52;307.93;307.31;307.63;988210
SBER;60;240503;210000;307.62;307.92;307.6;307.8;849570
SBER;60;240503;220000;307.81;307.87;307.65;307.72;964960
SBER;60;240503;230000;307.73;307.78;307.45;307.53;509700
SBER;60;240506;100000;308.08;308.09;307.03;307.64;3508800
SBER;60;240506;110000;307.65;307.7;306.6;306.8;2437800
SBER;60;240506;120000;306.81;307;306;306.69;2759740
SBER;60;240506;130000;306.69;307.05;306.48;306.53;1500140
SBER;60;240506;140000;306.53;306.95;306.2;306.6;1475160
SBER;60;240506;150000;306.58;307.08;306.5;306.85;887040
SBER;60;240506;160000;306.86;306.89;306.24;306.47;884680
